time,datetime,PS,QV10M,T10M,U50M,V50M
982998000000,2001-02-24 07:00:00,97324.8828125,0.0035672711674124002,272.84161376953125,1.221911907196045,-4.2852349281311035
983001600000,2001-02-24 08:00:00,97335.4921875,0.003691690042614937,274.2238464355469,1.0276687145233154,-5.194081783294678
983005200000,2001-02-24 09:00:00,97343.53125,0.003582274541258812,275.55218505859375,1.1242575645446777,-5.920344352722168
983008800000,2001-02-24 10:00:00,97359.0078125,0.0034046461805701256,276.3367004394531,1.2725410461425781,-6.054539203643799
983012400000,2001-02-24 11:00:00,97367.8359375,0.0032394479494541883,276.9345397949219,1.3099045753479004,-6.171443939208984
983016000000,2001-02-24 12:00:00,97360.1171875,0.003111325204372406,277.18194580078125,1.3142495155334473,-6.310660362243652
983019600000,2001-02-24 13:00:00,97361.9140625,0.0030547278001904488,277.33447265625,1.2220715284347534,-6.388249397277832
983023200000,2001-02-24 14:00:00,97368.7578125,0.003040109295397997,277.31610107421875,1.000996708869934,-6.394942283630371
983026800000,2001-02-24 15:00:00,97387.0625,0.003112310543656349,276.927001953125,0.6131625175476074,-6.336824417114258
983030400000,2001-02-24 16:00:00,97417.3359375,0.003378132823854685,275.5662536621094,0.3318217396736145,-6.21321964263916
983034000000,2001-02-24 17:00:00,97449.8515625,0.003280595177784562,273.9500732421875,0.09466752409934998,-6.686185836791992
983037600000,2001-02-24 18:00:00,97483.578125,0.003180859610438347,273.32305908203125,-0.43532228469848633,-7.013762950897217
983041200000,2001-02-24 19:00:00,97504.7734375,0.0030819037929177284,272.66552734375,-1.1256153583526611,-7.076231956481934
983044800000,2001-02-24 20:00:00,97532.328125,0.0029799635522067547,271.982177734375,-1.7249252796173096,-7.081949234008789
983048400000,2001-02-24 21:00:00,97553.03125,0.0028820831794291735,271.30438232421875,-1.9377261400222778,-7.008488655090332
983052000000,2001-02-24 22:00:00,97560.7421875,0.0028026399668306112,270.6818542480469,-1.5350433588027954,-7.086143493652344
983055600000,2001-02-24 23:00:00,97561.078125,0.0027721908409148455,270.255126953125,-0.985487163066864,-7.234601974487305
983059200000,2001-02-25 00:00:00,97559.6015625,0.0027621418703347445,269.9617004394531,-0.5364000201225281,-7.2624711990356445
983062800000,2001-02-25 01:00:00,97540.46875,0.0027609667740762234,269.7189025878906,-0.1013067364692688,-7.164425849914551
983066400000,2001-02-25 02:00:00,97501.546875,0.0027576235588639975,269.5237731933594,0.23479463160037994,-7.120965480804443
983070000000,2001-02-25 03:00:00,97494.84375,0.002765853423625231,269.380126953125,0.44884026050567627,-7.156772613525391
983073600000,2001-02-25 04:00:00,97502.046875,0.0027728918939828873,269.13262939453125,1.1997973918914795,-6.62650203704834
983077200000,2001-02-25 05:00:00,97520.3125,0.0027574091218411922,269.0787353515625,1.7614972591400146,-6.41948938369751
983080800000,2001-02-25 06:00:00,97555.8515625,0.002803088165819645,269.444580078125,1.7393097877502441,-6.483674049377441
983084400000,2001-02-25 07:00:00,97594.6015625,0.0029063222464174032,270.4776916503906,1.2593481540679932,-6.904678821563721
983088000000,2001-02-25 08:00:00,97611.5859375,0.0029303741175681353,272.20526123046875,0.5491024255752563,-7.860176086425781
983091600000,2001-02-25 09:00:00,97615.3984375,0.0027464996092021465,273.3575744628906,0.4365156292915344,-8.055837631225586
983095200000,2001-02-25 10:00:00,97618.7578125,0.002606162801384926,274.0981750488281,0.7642340660095215,-7.956155776977539
983098800000,2001-02-25 11:00:00,97610.8203125,0.002529735676944256,274.5340270996094,1.1722476482391357,-8.028509140014648
983102400000,2001-02-25 12:00:00,97588.3515625,0.0024971305392682552,274.80078125,1.453333854675293,-8.316457748413086
983106000000,2001-02-25 13:00:00,97588.296875,0.002483055228367448,274.87969970703125,1.5720460414886475,-8.6908597946167
983109600000,2001-02-25 14:00:00,97617.0546875,0.002468523569405079,274.77276611328125,1.6267943382263184,-8.926884651184082
983113200000,2001-02-25 15:00:00,97647.90625,0.002470439299941063,274.4190673828125,1.7192540168762207,-8.59604263305664
983116800000,2001-02-25 16:00:00,97679.734375,0.0025784065946936607,273.2681884765625,2.212465286254883,-7.7745137214660645
983120400000,2001-02-25 17:00:00,97726.5625,0.0025566276162862778,271.6785583496094,2.970128059387207,-7.8746562004089355
983124000000,2001-02-25 18:00:00,97757.84375,0.0025140014477074146,271.133544921875,3.310728073120117,-7.782299041748047
983127600000,2001-02-25 19:00:00,97777.8359375,0.0024143217597156763,270.69244384765625,3.2809667587280273,-8.122859001159668
983131200000,2001-02-25 20:00:00,97804.3984375,0.0023511270992457867,270.1905212402344,3.0910098552703857,-8.108287811279297
983134800000,2001-02-25 21:00:00,97828.453125,0.0023319958709180355,269.6400146484375,2.845083713531494,-7.809322834014893
983138400000,2001-02-25 22:00:00,97860.796875,0.002331898547708988,269.06317138671875,2.939772129058838,-7.213823318481445
983142000000,2001-02-25 23:00:00,97896.90625,0.00228597829118371,268.880126953125,2.9204535484313965,-7.321056365966797
983145600000,2001-02-26 00:00:00,97945.6171875,0.0022965704556554556,268.4942932128906,3.1109957695007324,-6.75346040725708
